,UtcDatetime,Price_Expected,Price_P10,Price_P90,MWh_Estimate,Expected,P10,P90
2094,2023-06-28 05:00:00,71.82946821290852,55.90457441708609,91.12788321371494,8.587551037029526,616.839224241042,480.0833860101419,782.5653479942432
2095,2023-06-28 06:00:00,103.52331962217372,80.6045141554298,145.94167953957833,-2.0147339980829244,-208.5719516371985,-162.39665506790075,-294.03366350571156
2096,2023-06-28 07:00:00,110.22430966872997,87.391786798158,152.73415030637247,10.162857590077419,1120.1939621278962,888.1502837720875,1552.2154187051428
2097,2023-06-28 08:00:00,125.64574035016791,92.76524366230613,177.0247644587416,6.8817725312874165,864.6654046150566,638.3893056934425,1218.244161409793
2098,2023-06-28 09:00:00,121.23088259842781,89.48248507436192,172.30034627035212,-12.390088384809747,-1502.0613503630145,-1108.695898963763,-2134.8165190229874
2099,2023-06-28 10:00:00,125.1018575175492,90.4071825793009,170.4017169748884,8.648352661341022,1081.924982400602,781.8731980640406,1473.6941424968556
2100,2023-06-28 11:00:00,111.47354407250602,78.18442549207684,163.3628729753516,7.229387070815539,805.8853982557612,565.2254747915612,1181.013441739288
2101,2023-06-28 12:00:00,62.45484650245199,46.27935634166146,77.4669728745438,1.0633902828069548,66.41387688490738,49.21301782828322,82.37762619325983
2102,2023-06-28 13:00:00,72.76479947379649,56.85259417364017,92.16348309721373,11.3818180722194,828.1957096722775,647.0858838180931,1048.9879975145543
2103,2023-06-28 14:00:00,91.05050954204717,65.56111993506714,121.63821416600908,-16.028087215056793,-1459.3655079152927,-1050.8193482360546,-1949.6279053365502
2104,2023-06-28 15:00:00,103.18663991915318,78.26855365859481,143.52774531750464,19.180093983701227,1979.1294515116947,1501.198215140211,2752.875644458473
2105,2023-06-28 16:00:00,132.60772048287524,107.65809480784338,172.99526019199192,1.7231469276992586,228.50258613926852,185.51071531009083,298.0962511063647
